age,job,marital,education,default,balance,housing,loan,contact,day_of_week,month,duration,campaign,pdays,previous,poutcome,y
30,technician,single,tertiary,no,53,no,no,cellular,30,oct,155,1,184,1,success,no
60,management,married,tertiary,no,3401,no,no,cellular,30,oct,294,1,270,1,failure,yes
46,housemaid,married,primary,no,3512,no,no,cellular,30,oct,175,1,197,1,failure,yes
33,management,married,tertiary,no,3301,yes,no,cellular,2,nov,131,2,171,2,failure,no
37,management,married,primary,no,1506,no,no,cellular,2,nov,101,3,80,3,success,no
20,student,single,primary,no,0,no,no,cellular,2,nov,69,4,182,4,failure,no
38,technician,married,tertiary,no,732,no,no,cellular,2,nov,53,2,161,1,failure,no
70,technician,married,secondary,no,3020,no,no,telephone,2,nov,358,2,186,1,failure,no
29,student,single,tertiary,no,3054,no,no,cellular,2,nov,204,1,186,7,success,no
54,technician,married,secondary,no,473,no,yes,cellular,2,nov,182,1,81,1,failure,yes
35,self-employed,single,tertiary,no,5462,no,no,cellular,2,nov,188,1,186,1,success,yes
32,student,married,secondary,no,833,yes,no,telephone,2,nov,227,5,164,3,other,no
26,admin.,married,tertiary,no,906,no,no,cellular,2,nov,109,1,160,1,success,no
35,technician,married,secondary,no,580,yes,no,cellular,2,nov,180,2,171,1,failure,no
66,housemaid,married,primary,no,922,no,no,telephone,2,nov,83,4,101,4,other,no
72,retired,single,tertiary,no,1285,no,no,telephone,2,nov,179,5,98,2,failure,no
55,management,divorced,tertiary,no,2037,no,no,cellular,2,nov,209,2,273,1,failure,yes
44,technician,married,tertiary,no,1818,yes,yes,cellular,3,nov,88,2,83,2,failure,no
48,management,married,secondary,no,0,yes,yes,cellular,3,nov,1233,1,351,2,failure,yes
36,management,single,tertiary,no,62,yes,no,cellular,3,nov,566,1,182,7,failure,yes
55,management,single,tertiary,no,0,no,no,cellular,3,nov,222,3,187,3,failure,no
36,self-employed,married,tertiary,no,506,no,no,cellular,3,nov,217,1,70,2,failure,yes
40,blue-collar,married,secondary,no,1508,no,no,cellular,3,nov,177,2,85,3,failure,no
27,management,single,tertiary,no,1720,no,no,cellular,3,nov,284,2,273,1,failure,yes
38,unemployed,married,tertiary,no,2812,yes,no,cellular,3,nov,322,1,187,1,success,no
36,unemployed,married,tertiary,no,7222,yes,no,cellular,4,nov,116,4,154,1,failure,no
18,student,single,secondary,no,156,no,no,cellular,4,nov,298,2,82,4,other,no
50,management,married,tertiary,no,112,yes,no,cellular,4,nov,70,5,85,5,other,no
31,management,married,tertiary,no,1812,no,no,cellular,4,nov,138,1,84,2,failure,no
29,admin.,single,secondary,no,2,no,no,cellular,4,nov,85,1,142,1,failure,no
34,management,married,tertiary,no,1778,no,no,cellular,4,nov,358,1,162,2,failure,yes
61,management,married,tertiary,no,6016,no,no,cellular,4,nov,199,1,275,3,success,no
31,management,single,tertiary,no,220,yes,no,cellular,4,nov,257,2,184,2,failure,no
78,retired,divorced,primary,no,55,no,no,telephone,5,nov,143,3,90,1,other,no
55,blue-collar,married,secondary,no,12401,no,no,telephone,5,nov,111,9,511,4,other,no
54,technician,married,secondary,no,0,no,no,cellular,6,nov,464,5,192,8,other,yes
60,technician,married,tertiary,no,6573,yes,no,cellular,6,nov,126,2,87,2,failure,no
67,retired,married,primary,no,942,no,no,cellular,6,nov,455,2,84,2,other,yes
24,technician,married,secondary,no,556,yes,no,cellular,6,nov,368,2,80,2,success,yes
33,technician,married,tertiary,no,1699,no,no,cellular,6,nov,178,2,94,1,success,yes
33,technician,married,secondary,no,6699,no,no,cellular,9,nov,425,1,462,1,failure,no
33,student,married,secondary,no,1536,no,no,cellular,9,nov,262,1,94,2,success,yes
32,management,single,tertiary,no,935,no,no,cellular,9,nov,165,1,91,7,success,yes
60,self-employed,married,tertiary,no,10861,no,no,cellular,9,nov,98,1,91,2,failure,yes
34,admin.,married,secondary,no,2374,yes,no,cellular,9,nov,161,1,209,2,failure,yes
35,management,single,tertiary,no,1228,no,no,cellular,9,nov,696,2,88,12,failure,yes
53,management,married,tertiary,no,1356,yes,no,cellular,9,nov,371,2,96,4,failure,no
24,student,single,secondary,no,125,no,no,cellular,9,nov,263,1,90,1,failure,yes
32,technician,single,tertiary,no,1527,yes,no,cellular,9,nov,270,1,144,2,failure,no
38,management,single,tertiary,no,3141,no,no,cellular,9,nov,347,4,189,2,success,yes
47,housemaid,married,secondary,no,3940,yes,no,cellular,9,nov,171,2,96,5,success,no
45,management,married,tertiary,no,160,no,no,cellular,10,nov,182,2,194,1,success,yes
40,management,married,tertiary,no,0,no,no,cellular,10,nov,147,1,96,8,success,yes
31,self-employed,married,tertiary,no,2666,no,no,cellular,10,nov,318,2,97,6,success,yes
44,admin.,single,secondary,no,1534,no,no,cellular,10,nov,95,1,95,3,success,yes
61,retired,married,tertiary,no,2557,yes,no,cellular,10,nov,89,1,91,4,success,yes
67,management,married,tertiary,no,405,no,no,cellular,10,nov,344,2,95,2,success,yes
33,management,married,tertiary,no,22867,yes,no,cellular,10,nov,266,2,92,3,failure,yes
57,management,married,secondary,no,2155,no,yes,cellular,10,nov,144,3,91,2,failure,yes
71,housemaid,divorced,primary,no,1311,no,no,cellular,10,nov,301,2,91,1,success,yes
52,unemployed,married,secondary,no,94,no,no,cellular,10,nov,293,3,190,10,failure,yes
48,unemployed,divorced,secondary,no,201,no,no,cellular,10,nov,594,1,91,1,success,yes
33,management,married,tertiary,no,1388,yes,no,cellular,10,nov,280,1,89,2,failure,no
47,admin.,married,secondary,no,0,no,no,cellular,10,nov,213,1,190,1,other,yes
27,admin.,single,secondary,no,4590,yes,no,cellular,10,nov,131,4,89,3,failure,yes
52,technician,married,tertiary,no,1785,no,no,cellular,10,nov,133,3,89,1,failure,no
73,retired,married,primary,no,9160,no,no,cellular,11,nov,516,2,90,3,other,no
35,management,single,tertiary,no,612,no,no,cellular,11,nov,158,1,195,1,failure,no
35,admin.,single,tertiary,no,5007,yes,no,cellular,11,nov,133,1,90,3,failure,no
23,technician,single,secondary,no,598,no,no,cellular,11,nov,406,1,195,1,failure,yes
26,management,single,tertiary,no,943,no,no,cellular,11,nov,166,1,195,1,success,yes
51,management,married,tertiary,no,938,no,no,cellular,11,nov,98,2,97,3,failure,no
33,services,married,secondary,no,1076,no,no,cellular,11,nov,131,1,96,5,failure,yes
35,management,married,tertiary,no,0,yes,no,cellular,11,nov,229,2,96,3,success,yes
53,management,married,tertiary,no,1624,no,no,cellular,11,nov,166,3,97,7,success,yes
28,student,single,tertiary,no,3,no,no,cellular,11,nov,135,2,148,1,other,no
44,self-employed,divorced,tertiary,no,1070,yes,no,cellular,11,nov,172,1,91,5,success,yes
53,blue-collar,divorced,primary,no,4401,no,no,telephone,11,nov,241,1,92,1,success,yes
21,student,single,secondary,no,123,no,no,telephone,11,nov,513,1,91,1,success,yes
31,management,single,tertiary,no,533,no,no,cellular,12,nov,90,3,93,6,success,yes
42,technician,married,secondary,no,994,yes,no,cellular,12,nov,227,3,93,6,success,yes
28,self-employed,single,tertiary,no,805,no,no,cellular,12,nov,116,5,170,2,failure,no
27,self-employed,single,tertiary,no,168,no,no,cellular,12,nov,123,1,196,1,success,yes
33,services,married,secondary,no,386,no,no,cellular,12,nov,253,1,92,4,failure,yes
29,management,single,tertiary,no,1026,no,no,cellular,12,nov,226,1,92,1,other,yes
65,retired,married,secondary,no,1370,no,no,cellular,12,nov,177,1,92,1,failure,no
30,unemployed,single,secondary,no,2424,no,no,cellular,12,nov,110,1,279,1,failure,yes
51,management,married,tertiary,no,346,no,no,cellular,12,nov,134,2,192,3,failure,yes
32,management,married,tertiary,no,1331,no,no,cellular,12,nov,126,1,92,5,failure,yes
47,management,married,tertiary,no,4693,no,yes,cellular,12,nov,89,1,97,3,success,yes
48,blue-collar,married,secondary,no,1230,yes,no,cellular,12,nov,169,1,196,2,success,yes
61,retired,married,primary,no,1720,no,no,cellular,12,nov,150,1,463,5,failure,no
36,entrepreneur,married,secondary,no,2971,no,no,cellular,12,nov,247,1,97,8,failure,yes
75,retired,married,secondary,no,324,no,no,telephone,12,nov,124,2,91,4,other,no
27,student,single,tertiary,no,5291,no,no,cellular,12,nov,192,2,92,2,failure,yes
43,services,single,secondary,no,3403,yes,no,cellular,12,nov,707,2,97,2,success,yes
33,technician,married,secondary,no,133,no,no,cellular,12,nov,627,2,192,1,success,yes
27,admin.,single,secondary,no,4745,no,no,telephone,12,nov,411,4,192,1,other,yes
50,admin.,married,secondary,no,3608,yes,no,cellular,13,nov,176,2,197,2,success,yes
43,unemployed,divorced,secondary,no,1854,no,no,cellular,13,nov,131,2,197,1,success,no
76,retired,married,primary,no,3324,no,no,cellular,13,nov,122,1,92,3,success,yes
63,management,married,tertiary,no,5112,no,no,telephone,13,nov,2184,2,95,3,failure,yes
81,retired,married,primary,no,5220,no,no,telephone,13,nov,135,1,94,2,other,yes
77,retired,married,primary,no,2590,no,no,telephone,13,nov,212,3,277,12,failure,yes
71,retired,married,primary,no,2600,no,no,cellular,13,nov,186,2,98,1,success,yes
46,management,married,tertiary,no,2671,no,no,cellular,13,nov,180,3,91,4,success,no
39,admin.,married,secondary,no,260,yes,no,cellular,13,nov,226,1,94,4,success,yes
37,admin.,single,secondary,no,115,no,no,cellular,13,nov,122,4,101,5,failure,no
18,student,single,primary,no,608,no,no,cellular,13,nov,210,1,93,1,success,yes
58,services,divorced,secondary,no,462,no,no,cellular,13,nov,495,1,93,1,success,yes
61,management,married,secondary,no,1471,no,no,cellular,13,nov,632,1,93,2,failure,no
44,technician,divorced,secondary,no,14,no,no,cellular,13,nov,167,1,92,1,success,yes
67,retired,married,secondary,no,1146,no,no,cellular,13,nov,259,1,92,2,failure,yes
31,services,single,secondary,no,181,no,no,cellular,13,nov,239,2,93,2,success,yes
36,technician,single,secondary,no,376,no,no,cellular,13,nov,193,1,92,1,success,yes
56,retired,married,primary,no,9367,no,no,telephone,13,nov,271,2,92,4,success,yes
74,retired,married,primary,no,0,no,no,telephone,13,nov,332,2,92,2,success,no
33,management,married,tertiary,no,271,yes,no,cellular,13,nov,182,2,91,2,success,yes
24,student,single,secondary,no,382,no,no,cellular,13,nov,256,2,92,3,failure,yes
33,management,single,tertiary,no,2465,no,no,cellular,16,nov,139,2,95,1,success,no
34,management,married,tertiary,no,2599,no,no,cellular,16,nov,95,1,200,2,success,no
33,admin.,married,secondary,no,920,no,no,cellular,16,nov,130,1,95,2,failure,yes
58,admin.,married,secondary,no,169,no,no,cellular,16,nov,301,1,94,3,failure,yes
37,management,married,tertiary,no,1276,no,no,cellular,16,nov,146,1,94,2,success,yes
27,blue-collar,single,secondary,no,535,no,no,cellular,16,nov,183,1,94,1,success,yes
37,management,married,tertiary,no,2987,yes,no,telephone,16,nov,135,8,96,1,success,no
31,admin.,single,secondary,no,270,no,no,cellular,16,nov,176,1,200,2,success,no
41,unemployed,divorced,primary,no,487,no,no,cellular,16,nov,163,1,200,1,failure,no
22,student,single,secondary,no,1925,no,no,cellular,16,nov,84,1,196,1,failure,no
33,management,married,tertiary,no,71,no,no,cellular,16,nov,136,1,287,1,failure,no
42,self-employed,married,tertiary,no,10072,no,no,cellular,16,nov,137,3,208,1,failure,no
26,student,single,secondary,no,203,no,no,cellular,16,nov,104,1,196,1,failure,no
54,technician,married,secondary,no,0,no,no,telephone,16,nov,986,1,94,8,failure,no
37,technician,single,tertiary,no,197,no,no,cellular,16,nov,175,1,200,1,success,yes
33,self-employed,married,tertiary,no,263,no,no,cellular,16,nov,79,4,94,3,failure,no
43,management,married,tertiary,no,3186,no,no,cellular,16,nov,380,1,88,1,failure,yes
62,technician,married,secondary,no,135,yes,no,telephone,16,nov,446,13,96,1,other,no
49,technician,divorced,secondary,no,972,no,no,cellular,16,nov,104,3,175,2,failure,no
35,technician,married,tertiary,no,3160,yes,no,cellular,16,nov,445,2,95,1,failure,yes
47,management,married,tertiary,no,999,no,no,cellular,16,nov,111,1,94,1,other,no
24,blue-collar,married,secondary,no,272,no,no,cellular,16,nov,105,2,94,2,success,yes
75,retired,married,tertiary,no,6027,no,no,cellular,16,nov,1248,2,94,2,failure,yes
52,management,married,tertiary,no,583,no,no,cellular,17,nov,209,1,91,2,failure,yes
62,management,married,tertiary,no,10373,no,no,cellular,17,nov,140,3,97,3,failure,no
55,technician,divorced,tertiary,no,0,no,no,cellular,17,nov,134,2,91,1,success,yes
35,technician,married,secondary,no,4922,yes,no,cellular,17,nov,393,4,201,17,other,yes
29,unemployed,single,primary,no,1374,no,no,cellular,17,nov,309,3,208,4,success,yes
61,admin.,divorced,tertiary,no,89,no,no,cellular,24,nov,141,2,95,2,other,no
20,student,single,secondary,no,215,no,no,cellular,24,nov,325,1,95,5,success,yes
42,management,married,primary,no,5310,yes,no,cellular,25,nov,968,2,97,4,success,yes
27,technician,single,tertiary,no,11862,no,no,cellular,25,nov,285,2,97,7,success,yes
30,management,single,tertiary,no,265,no,no,cellular,25,nov,295,1,93,3,success,no
23,student,single,secondary,no,922,no,no,cellular,25,nov,242,1,85,8,failure,no
36,admin.,married,tertiary,no,0,no,no,cellular,25,nov,106,1,205,2,other,no
53,technician,married,secondary,no,65,no,no,cellular,25,nov,99,1,92,2,failure,no
28,student,single,secondary,no,1925,no,no,cellular,25,nov,487,1,97,2,failure,yes
38,technician,married,secondary,no,6728,no,no,cellular,25,nov,232,1,96,4,success,yes
72,retired,married,secondary,no,1129,no,no,cellular,25,nov,208,1,91,1,success,yes
29,admin.,single,secondary,no,265,yes,no,cellular,25,nov,414,1,184,1,failure,yes
34,admin.,married,tertiary,no,69,no,yes,cellular,25,nov,296,1,205,2,failure,yes
64,retired,divorced,primary,no,1840,no,no,cellular,25,nov,237,1,85,4,other,no
27,blue-collar,single,tertiary,no,567,no,no,cellular,25,nov,238,2,184,1,success,yes
52,blue-collar,married,secondary,no,1797,yes,no,cellular,27,nov,92,2,99,1,failure,no
77,retired,married,primary,no,680,no,no,telephone,27,nov,341,4,94,3,failure,no
35,technician,single,secondary,no,204,yes,no,cellular,30,nov,110,3,189,1,success,no
58,technician,married,secondary,no,3399,no,no,telephone,30,nov,1628,2,188,8,success,yes
46,technician,married,tertiary,no,31630,no,no,cellular,30,nov,448,2,214,1,failure,no
25,student,single,secondary,no,304,no,no,cellular,30,nov,152,1,188,2,success,no
22,student,single,tertiary,no,691,no,no,cellular,30,nov,260,5,103,1,success,yes
33,technician,married,tertiary,no,8023,no,no,cellular,30,nov,107,1,105,3,failure,no
28,admin.,single,secondary,no,520,yes,no,cellular,30,nov,113,1,168,1,failure,no
28,admin.,married,secondary,no,330,no,no,cellular,2,dec,357,1,188,3,other,yes
60,retired,divorced,tertiary,no,4,yes,no,cellular,2,dec,415,1,190,5,failure,yes
29,technician,single,secondary,no,1165,no,no,cellular,3,dec,244,2,184,1,success,yes
36,admin.,divorced,tertiary,no,4708,no,no,cellular,3,dec,284,1,171,1,failure,yes
68,retired,married,tertiary,no,2820,no,no,cellular,3,dec,154,1,97,2,failure,yes
48,management,married,tertiary,no,1147,no,no,cellular,3,dec,155,1,120,3,success,yes
27,blue-collar,single,secondary,no,-46,yes,no,cellular,3,dec,97,3,199,8,other,no
39,services,married,secondary,no,323,no,no,cellular,3,dec,1804,3,182,3,other,no
25,student,single,tertiary,no,1189,no,no,cellular,3,dec,110,1,183,1,success,no
28,services,single,secondary,no,339,no,no,cellular,3,dec,350,1,182,1,success,yes
29,housemaid,single,tertiary,no,19,no,no,cellular,3,dec,274,1,230,1,success,yes
49,management,married,tertiary,no,5887,no,no,cellular,4,dec,439,3,185,5,success,yes
42,blue-collar,married,secondary,no,2913,no,no,cellular,4,dec,127,2,184,2,success,no
43,management,single,tertiary,no,11891,no,no,cellular,4,dec,821,5,242,1,success,yes
44,admin.,single,secondary,no,733,yes,no,cellular,4,dec,360,2,105,5,success,yes
58,admin.,single,secondary,no,2223,no,no,cellular,4,dec,1139,2,114,1,success,no
27,student,single,secondary,no,91,no,no,telephone,4,dec,157,6,95,37,other,no
38,services,married,secondary,no,5000,no,no,cellular,4,dec,720,5,536,5,failure,no
39,management,married,tertiary,no,481,no,no,cellular,7,dec,929,5,189,1,other,yes
31,admin.,married,secondary,no,389,yes,no,cellular,7,dec,69,1,185,2,failure,no
42,admin.,single,secondary,no,684,no,no,cellular,7,dec,163,1,186,1,success,no
42,management,married,tertiary,no,144,no,no,cellular,7,dec,143,1,283,3,failure,no
32,admin.,single,secondary,no,8626,no,no,cellular,7,dec,200,1,196,2,failure,no
29,student,single,secondary,no,314,no,no,cellular,7,dec,415,2,116,4,failure,yes
52,entrepreneur,married,primary,no,657,no,no,telephone,7,dec,91,2,217,1,other,no
38,entrepreneur,divorced,secondary,no,1190,yes,no,cellular,7,dec,347,4,186,5,success,no
50,admin.,married,secondary,no,10250,yes,no,cellular,7,dec,254,3,385,2,other,yes
29,technician,single,tertiary,no,2489,yes,no,cellular,7,dec,1002,3,283,2,success,no
42,management,married,tertiary,no,254,no,no,cellular,9,dec,288,7,183,4,success,yes
37,admin.,married,secondary,no,0,yes,no,cellular,9,dec,179,1,190,1,success,yes
34,management,married,tertiary,no,250,no,no,cellular,9,dec,787,1,188,8,other,no
53,blue-collar,single,secondary,no,1442,no,no,telephone,9,dec,137,8,188,2,other,no
27,management,single,tertiary,no,1623,no,no,cellular,9,dec,161,1,190,1,success,no
34,technician,married,secondary,no,294,yes,no,cellular,9,dec,265,1,184,3,success,yes
79,retired,married,secondary,no,8304,no,no,cellular,9,dec,456,2,275,9,success,yes
57,retired,divorced,primary,no,698,no,no,telephone,9,dec,135,3,191,2,failure,no
41,unemployed,married,secondary,no,1077,yes,yes,telephone,9,dec,207,3,387,2,failure,yes
32,management,divorced,tertiary,no,883,yes,no,cellular,10,dec,798,1,185,5,other,yes
47,management,single,tertiary,no,4402,no,no,telephone,10,dec,805,1,190,1,other,yes
22,student,single,tertiary,no,1258,no,no,cellular,10,dec,182,1,156,1,failure,no
58,management,married,tertiary,no,256,no,no,cellular,10,dec,422,1,188,3,success,yes
54,management,divorced,tertiary,no,380,no,yes,cellular,10,dec,501,1,188,2,success,no
45,management,married,tertiary,no,1788,no,no,cellular,10,dec,364,1,191,4,failure,no
72,retired,married,primary,no,3856,no,no,cellular,10,dec,582,4,115,1,other,yes
79,retired,married,primary,no,3025,no,no,cellular,11,dec,166,3,126,3,other,yes
40,management,single,tertiary,no,3797,no,no,cellular,14,dec,263,1,195,2,failure,no
30,technician,married,secondary,no,2326,no,no,cellular,14,dec,420,1,175,2,failure,yes
41,self-employed,single,tertiary,no,10346,no,no,cellular,14,dec,352,1,182,3,success,no
35,management,married,tertiary,no,3402,no,no,cellular,14,dec,269,1,194,2,failure,no
57,technician,married,primary,no,592,no,yes,telephone,14,dec,88,6,193,5,other,no
36,management,married,tertiary,no,925,no,no,cellular,14,dec,321,3,189,4,success,yes
